issue_id,bim360_account_id,bim360_project_id,display_id,title,description,type_id,subtype_id,status,assignee_id,assignee_type,due_date,location_id,location_details,linked_document_urn,owner_id,root_cause_id,root_cause_category_id,response,response_by,response_at,opened_by,opened_at,closed_by,closed_at,created_by,created_at,updated_by,updated_at,start_date,deleted_at,snapshot_urn,published
dd7bfd2b-2417-4a2b-ad8b-415a15c8652b,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,8,Xiaodong Create Issue by API,Xiaodong Create Issue by API (Answered),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,closed,200902260532621,user,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,It is fixed.,200902260532621,2018-06-10 16:36:02.81266,,,200902260532621,2018-06-10 16:36:02.812688,200902260532621,2018-06-10 15:58:54.965342,,2018-10-22 08:50:25.118,,,,
d10fe5e7-46a4-433b-934e-addaf8230a0b,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,11,Xiaodong Create Issue by API (role),Xiaodong Create Issue by API (role),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462019,role,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-10 16:19:24.713074,,2018-10-22 08:50:25.14,,,,
083e2805-84e8-4408-bb7c-e27815a92dc6,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,23,Xiaodong Create Issue by API (role IT),Xiaodong Create Issue by API (role IT),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-11 11:46:43.363022,,2018-10-22 08:50:25.221,,,,
d084fb8a-cd2c-4bf2-bd28-beb2c4330147,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,20,Xiaodong Create Issue by API (role Xiaodong),Xiaodong Create Issue by API (role Xiaodong),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462022,role,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-11 11:40:35.676525,,2018-10-22 08:50:25.199,,,,
d57b64bf-a3cf-4108-98a2-91583af2d32c,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,35,Column clash report for version 5,"<a href=""http://bf148da5.ngrok.io/issues/?urn=dXJuOmFkc2sud2lwcHJvZDpmcy5maWxlOnZmLnlwUFdKM0VoUW1TOUdPV0xtS19mQXc_dmVyc2lvbj01&id=OTFlMThjMDctMWJhZS00OTQ5LWEwOTMtZTBhNDU1MmJiNDc4LTAwMDI0MjExLCBiMzY3MjcxMC00NzE1LTQyOTgtYTAxMy04Mzg5NjhiMDIxMTYtMDAwMjQzNmYsIGIzNjcyNzEwLTQ3MTUtNDI5OC1hMDEzLTgzODk2OGIwMjExNi0wMDAyNDNlYiwgNjEwZGRiMGEtZjM5Zi00YmQ4LTg3NDctYTgyMzdiZGJiMTJiLTAwMDI0NzkyLCA2MTBkZGIwYS1mMzlmLTRiZDgtODc0Ny1hODIzN2JkYmIxMmItMDAwMjQ4MWMsIDkxZTE4YzA3LTFiYWUtNDk0OS1hMDkzLWUwYTQ1NTJiYjQ3OC0wMDAyNDI5YiwgOTI1YWJhMGQtZjI1NS00NjA1LWFmNmEtOTA0Y2IyNzE5NDE3LTAwMDI0ZTIzLCBjYTU3NjJiNS0wZjQ2LTRhMmYtODU5OS0xZDFhNWRkMTlhODEtMDAwMjRiNDcsIGNhNTc2MmI1LTBmNDYtNGEyZi04NTk5LTFkMWE1ZGQxOWE4MS0wMDAyNGFmNiwgY2E1NzYyYjUtMGY0Ni00YTJmLTg1OTktMWQxYTVkZDE5YTgxLTAwMDI0ZDMyLCBjYTU3NjJiNS0wZjQ2LTRhMmYtODU5OS0xZDFhNWRkMTlhODEtMDAwMjRhYzUsIGNhNTc2MmI1LTBmNDYtNGEyZi04NTk5LTFkMWE1ZGQxOWE4MS0wMDAyNGE4NiwgY2E1NzYyYjUtMGY0Ni00YTJmLTg1OTktMWQxYTVkZDE5YTgxLTAwMDI0OWVkDQo"" target=""_blank"">Click to view issues</a>",55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,closed,200809251332541,user,,,,urn:adsk.wipprod:dm.lineage:ypPWJ3EhQmS9GOWLmK_fAw,200809251332541,,,fghfgh,200809251332541,2018-11-07 14:40:36.020525,200809251332541,2018-11-07 14:32:31.173912,200809251332541,2018-11-07 14:40:36.020562,200809251332541,2018-11-07 14:32:31.184797,200809251332541,2018-11-07 14:40:38.893262,,,,
fbec7d13-8e9f-4ebc-b9f2-b1c14b01b75e,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,22,Xiaodong Create Issue by API (role IT),Xiaodong Create Issue by API (role IT),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462019,role,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-11 11:43:22.937842,,2018-10-22 08:50:25.213,,,,
c2fb1d74-7959-46bb-8974-da073f89c167,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,18,Xiaodong Create Issue by API (user Zhong),Xiaodong Create Issue by API (user Zhong),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,4V4WKQJGGQ7N,user,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-11 11:37:27.79258,,2018-10-22 08:50:25.185,,,,
e8c31e00-476c-4360-8051-493b92db943c,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,13,Xiaodong Create Issue by API (users),Xiaodong Create Issue by API (users),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,BVE5MB3YCEMF,user,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-11 11:14:17.330758,,2018-10-22 08:50:25.154,,,,
4cf1d764-89b3-4d5b-ac36-af5a1a7e60c2,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,17,Xiaodong Create Issue by API (users random string),Xiaodong Create Issue by API (users random string),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,BVE5MB3YCEMF,user,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-11 11:19:37.294462,,2018-10-22 08:50:25.177,,,,
b2f56dd0-44a7-46b5-adc7-e3c9038c7b50,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,16,Xiaodong Create Issue by API (users xiaodong),Xiaodong Create Issue by API (users xiaodong),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,4V4WKQJGGQ7N,user,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-11 11:18:05.301308,,2018-10-22 08:50:25.17,,,,
998da904-0b49-460e-a0d5-cf59d2098bd5,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,37,Who Create Issue by API (role IT),Who Create Issue by API (role IT),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,BVE5MB3YCEMF,,,,,,,,,,BVE5MB3YCEMF,2018-06-21 06:17:09.869124,,2018-10-22 08:50:25.347,,,,
530958c4-e4a3-4731-bcb8-8b955f9af219,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,103,My New Issue Today ,a test to create issue from app,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-08-31 00:00:00,,,,200902260532621,,,,,,,,,,200902260532621,2018-08-14 10:37:04.230966,,2018-10-22 11:49:27.764,,,,
2416953f-9142-45a1-a961-0a51f2430d6f,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,40,Who Create Issue by API (no account:write),Who Create Issue by API (no account:write),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,W8ZDPLUTSJKZ,user,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-26 00:28:48.260189,,2018-10-22 08:50:25.369,,,,
349725f7-8221-4892-ade1-b024475f8fff,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,57,Who Create Issue by API (from  member 6-26-1:08 ),Who Create Issue by API (from   member 6-26-1:08),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,closed,BVE5MB3YCEMF,user,2018-02-01 00:00:00,,Room 3; under the window,,BVE5MB3YCEMF,,,confirmed,200902260532621,2018-09-21 15:31:12.752428,,,200902260532621,2018-09-21 15:31:12.752459,BVE5MB3YCEMF,2018-06-26 05:08:18.756331,,2018-10-22 08:50:27.815,,,,
8f36af0b-1b89-4ff6-adfd-40ce59d0bf48,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,69,create issue from app,a test to create issue from app,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,closed,200902260532621,user,2018-02-01 00:00:00,,,,200902260532621,,,confirmed,200902260532621,2018-09-21 15:30:34.504266,,,200902260532621,2018-09-21 15:30:34.504308,200902260532621,2018-06-29 13:03:03.08244,,2018-10-22 11:49:27.498,,,,
d65b034a-c96e-4c35-97bf-b2425103986d,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,68,create issue from app,a test to create issue from app,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462020,role,2018-02-01 00:00:00,,,,200902260532621,,,,,,,,,,200902260532621,2018-06-29 08:08:33.361983,,2018-10-22 11:49:27.489,,,,
b89e7488-c982-4e4e-be2c-afcaf2c35fce,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,41,Who Create Issue by API ( only data:write),Who Create Issue by API ( only data:write),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-26 00:45:14.717998,,2018-10-22 08:50:25.376,,,,
593c67d5-bdc9-45af-8284-217c83f47c10,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,42,Who Create Issue by API ( only data:write),Who Create Issue by API ( only data:write),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-26 01:23:50.388688,,2018-10-22 08:50:25.384,,,,
a61a53de-70a7-42ff-9047-17a68b788c0c,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,43,Who Create Issue by API ( only data:write),Who Create Issue by API ( only data:write),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-26 01:24:46.24236,,2018-10-22 08:50:25.391,,,,
d1d39beb-9729-4714-a2a9-42a0c5a49305,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,53,Who Create Issue by API (from non member ),Who Create Issue by API (from non member),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,H525MUVW4AAB,,,,,,,,,,H525MUVW4AAB,2018-06-26 02:17:43.806117,,2018-10-22 08:50:27.036,,,,
1ac8b657-663e-44ea-8fe5-140a1ad6a228,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,51,Who Create Issue by API (from postman ),Who Create Issue by API (from postman),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,4V4WKQJGGQ7N,user,2018-02-01 00:00:00,,Room 3; under the window,,BVE5MB3YCEMF,,,,,,,,,,BVE5MB3YCEMF,2018-06-26 02:14:44.965327,,2018-10-22 08:50:26.48,,,,
895e393f-9e70-4213-815c-576b5eacba89,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,45,Who Create Issue by API ( only data:write),Who Create Issue by API ( only data:write),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,H525MUVW4AAB,,,,,,,,,,H525MUVW4AAB,2018-06-26 01:52:23.523299,,2018-10-22 08:50:26.3,,,,
b6305c9f-0e4b-45c9-a3ab-fed8613320ab,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,44,Who Create Issue by API ( only data:write),Who Create Issue by API ( only data:write),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,H525MUVW4AAB,,,,,,,,,,H525MUVW4AAB,2018-06-26 01:45:20.260067,,2018-10-22 08:50:25.902,,,,
d910e73f-6856-46b7-825e-92d21b627cac,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,39,Who Create Issue by API (no account:write),Who Create Issue by API (no account:write),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,4V4WKQJGGQ7N,user,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-26 00:27:50.797453,,2018-10-22 08:50:25.362,,,,
6ea52730-1007-425b-8e2a-badd80eeb30e,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,46,Who Create Issue by API ( only data:write),Who Create Issue by API ( only data:write),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,H525MUVW4AAB,,,,,,,,,,H525MUVW4AAB,2018-06-26 02:00:00.874229,,2018-10-22 08:50:26.399,,,,
1afca8bc-1f6b-4dfd-9c5e-f0a01c896a10,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,49,Who Create Issue by API (from postman ),Who Create Issue by API (from postman),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,4V4WKQJGGQ7N,user,2018-02-01 00:00:00,,Room 3; under the window,,BVE5MB3YCEMF,,,,,,,,,,BVE5MB3YCEMF,2018-06-26 02:14:09.016304,,2018-10-22 08:50:26.459,,,,
406c24a7-5b49-4a2f-b1ae-d51de67ff419,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,56,Who Create Issue by API (from non member 6-26-1:05 ),Who Create Issue by API (from  non member 6-26-1:05),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,H525MUVW4AAB,,,,,,,,,,H525MUVW4AAB,2018-06-26 05:05:25.427995,,2018-10-22 08:50:27.807,,,,
7534e300-8797-4ac1-a587-875bc1e630b7,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,54,Who Create Issue by API (from non member 6-26-12:47 ),Who Create Issue by API (from non member 6-26-12:47),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,W8ZDPLUTSJKZ,user,2018-02-01 00:00:00,,Room 3; under the window,,H525MUVW4AAB,,,,,,,,,,H525MUVW4AAB,2018-06-26 04:47:53.099911,,2018-10-22 08:50:27.303,,,,
e503f294-472b-4fe5-b662-18a44c408189,a4f95080-84fe-4281-8d0a-bd8c885695e0,db792aab-4c7e-45b7-9038-0b50e04384ef,25,Field issues from mobile ,Testing field issues from mobile ,9db1f36b-adcf-425b-bcd1-b6c7cc200bed,5ed35324-9ed4-4a5b-b6bc-c60189584776,open,,,2018-11-30 00:00:00,2bb0b713-c96c-4404-9c3c-b49c6c3a8cfa,,urn:adsk.wipprod:dm.lineage:uSTfxvryTyCD9FuM2aYRNA,115925126619778,36b2658c-2fe8-4a1b-8999-65350dbb72d7,a5cc6ec9-7e42-4413-b90d-1e3dcb6ad61c,,,,,,,,115925126619778,2018-10-31 14:31:17.736904,,2018-10-31 14:31:22.964648,,,,
09e54c13-d142-4842-8911-ec368145ef55,a4f95080-84fe-4281-8d0a-bd8c885695e0,db792aab-4c7e-45b7-9038-0b50e04384ef,31,My Custom Issues Type,Please take a look the entrance for accessibility.  ,3611bae3-f995-49c1-ac36-aa38021ce8a3,19c307a9-52af-4797-a3ec-e1539e566a6e,open,115925126619778,user,2019-03-31 00:00:00,844333f9-402a-4374-ba19-7e1cfe50be7d,Entrance,urn:adsk.wipprod:dm.lineage:uSTfxvryTyCD9FuM2aYRNA,115925126619778,80a060d3-4647-4352-bd1d-ca93ff4985bc,369f1b01-8c1a-445f-a5f3-85b1adbb9a14,,,,115925126619778,2019-03-05 04:37:14.789946,,,115925126619778,2019-03-05 04:37:14.802392,115925126619778,2019-03-05 04:37:14.802392,,,,
e6fc5ad4-554e-458b-a9a6-3d117b2a41d7,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,71,Test Pushpin in 2D,Test Pushpin in 2D,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,closed,200902260532621,user,2018-07-22 00:00:00,,,urn:adsk.wipprod:dm.lineage:D9ZS-EAISMK1rvfl_-K40w,200902260532621,,,This is a test,200902260532621,2018-07-04 02:05:09.392155,,,200902260532621,2018-07-04 02:05:09.392192,200902260532621,2018-07-04 02:04:41.446594,,2018-10-22 11:49:27.506,,,,
06fc73df-8682-4674-950b-9f493c7c8cf9,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,72,Who Create Issue by API (from  member 7-8-11:15 ) without scope,Who Create Issue by API (from   member 7-8-11:15) without scope,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,200902260532621,user,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,test by Petr's application,200902260532621,2019-11-07 11:32:10.361844,,,,,200902260532621,2018-07-08 04:23:20.033997,200902260532621,2019-11-07 11:32:10.36861,,,,
fca51a1c-ef35-4ee0-aa71-044f5260db70,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,18,Pipe Size,Check whether the pipe in room 3 is the correct size.,55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,closed,200809251332541,user,,,,,200809251332541,,,asdfasdf,200809251332541,2018-10-31 00:52:00.531367,,,200809251332541,2018-10-31 00:52:00.53151,200809251332541,2018-10-31 00:47:40.395676,,2018-10-31 00:52:03.425192,,,,
7a4016c2-011a-4f31-80ba-b48079b169ef,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,17,Pipe Size,Check whether the pipe in room 3 is the correct size.,55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,closed,200809251332541,user,,,,,200809251332541,,,sdfsdf,200809251332541,2018-10-31 00:52:07.70118,,,200809251332541,2018-10-31 00:52:07.701217,200809251332541,2018-10-31 00:29:29.880677,,2018-10-31 00:52:09.300445,,,,
acc77791-7968-405d-bb28-5e91e24e7f6b,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,16,teste 456,a test to create issue from app,55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,closed,200809251332541,user,,,,,200809251332541,,,dfsdf,200809251332541,2018-10-31 00:52:19.169683,,,200809251332541,2018-10-31 00:52:19.169738,200809251332541,2018-10-30 21:46:11.503571,,2018-10-31 00:52:21.291032,,,,
a02fae9d-275d-41de-a739-afe5e0aeaec2,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,73,test pushpin Sydney,test pushpin Sydney,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,200902260532621,user,2018-07-11 00:00:00,,,urn:adsk.wipprod:dm.lineage:_COiRFBWQrq9dwMwBd8dDQ,200902260532621,,,,,,,,,,200902260532621,2018-07-10 02:07:24.564379,,2018-10-22 11:49:27.523,,,,
8d573423-bd65-4a77-81ab-849a33590a8e,a4f95080-84fe-4281-8d0a-bd8c885695e0,53bb25f4-a6f0-4e59-a548-7ff653813b83,1,test,test,16e593b7-ea8c-4c15-9917-e01ab7d9d07b,c4ff31bf-9882-48dc-9a55-509834349650,open,,"",,,,,S5A9N9VNCWQX,,,,,,,,,,S5A9N9VNCWQX,2018-07-16 16:15:15.889422,,2018-10-22 14:42:03.604,,,,
1e8fbdd0-29e8-4dca-a500-06fd03788ffb,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,86,Who Create Issue by API (from  member 8-1-11:49 ) ,Who Create Issue by API (from   member 8-1-11:49) ,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,closed,BVE5MB3YCEMF,user,2018-02-01 00:00:00,,Room 3; under the window,,BVE5MB3YCEMF,,,confirmed,200902260532621,2018-09-21 15:30:43.782615,,,200902260532621,2018-09-21 15:30:43.782666,BVE5MB3YCEMF,2018-08-01 03:49:39.579645,,2018-10-22 11:49:27.606,,,,
eadeb301-2e8a-4a55-b700-a98887418273,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,94,create issue from app,a test to create issue from app,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,4V4WKQJGGQ7N,user,2018-02-01 00:00:00,,,,200902260532621,,,,,,,,,,200902260532621,2018-08-10 07:39:38.724643,,2018-10-22 11:49:27.683,,,,
36edd7c6-b5c2-49af-94d9-46075bd0d665,a4f95080-84fe-4281-8d0a-bd8c885695e0,db792aab-4c7e-45b7-9038-0b50e04384ef,9,Field: Wrong pipe size ,please check the size of pipes on the north corner of the aft floor. Looks too small. ,86f027e5-888e-45e4-920a-d6b2ff2a6d35,d274d3f4-940f-49b3-a032-d50cf21487d5,open,9119144,role,2018-05-31 19:30:58,,,,115925126619778,e819210c-7121-4b73-8dd3-6d7c462d4d43,93d1b9cb-deb0-4166-9a48-5f0227feaacb,,,,,,,,115925126619778,2018-05-11 19:31:16.662839,,2018-11-02 00:26:00.58482,,,,
3fd7b8e4-fe89-41c4-baaf-6979a44f01a1,a4f95080-84fe-4281-8d0a-bd8c885695e0,b7a13196-6f69-430b-ad54-114dfb4e46d8,51,quality,,55cd9588-29eb-4aeb-8898-d2e9805073b8,a46ff2ce-5858-448a-877f-720a1e418ccd,open,,,,,,urn:adsk.wipprod:dm.lineage:Lx0r_XJeQl-PgLRfykiaVQ,200809251332541,,,,,,200809251332541,2018-11-09 12:04:44.342565,,,200809251332541,2018-11-09 12:04:44.356127,200809251332541,2018-11-09 12:04:45.959268,,,,
275d7099-5d06-4e17-b21c-fe4845a32b75,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,75,Who Create Issue by API (from  member 7-8-11:15 ) without scope,Who Create Issue by API (from   member 7-8-11:15) without scope,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,7462015,role,2018-02-01 00:00:00,,Room 3; under the window,,BVE5MB3YCEMF,,,,,,,,,,BVE5MB3YCEMF,2018-07-19 10:57:18.086408,,2018-10-22 11:49:27.532,,,,
7ce93511-dd39-482c-ab47-7b543375e871,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,76,Who Create Issue by API (from  member 7-8-11:15 ) without scope,Who Create Issue by API (from   member 7-8-11:15) without scope,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,W8ZDPLUTSJKZ,user,2018-02-01 00:00:00,,Room 3; under the window,,BVE5MB3YCEMF,,,,,,,,,,BVE5MB3YCEMF,2018-07-30 16:31:52.274316,,2018-10-22 11:49:27.541,,,,
0561e4ae-c236-4175-8b07-76e1c9a92dd2,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,83,test right after adding member to the project,test right after adding member to the project,59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,200902260532621,user,2018-08-18 00:00:00,,,,BVE5MB3YCEMF,,,,,,,,,,BVE5MB3YCEMF,2018-08-01 03:28:16.703736,,2018-10-22 11:49:27.579,,,,
b7c11d82-a201-46e2-a288-1c49df3962e7,a4f95080-84fe-4281-8d0a-bd8c885695e0,6968a5b5-5d39-43cb-b4c4-5c5a1828f8f0,9,Xiaodong Create Issue by API (role),Xiaodong Create Issue by API (role),59473ee7-0ba2-40af-9235-badb99c3f0e9,5bb51ccb-b37f-4723-934c-027946501995,open,200902260532621,user,2018-02-01 00:00:00,,Room 3; under the window,,200902260532621,,,,,,,,,,200902260532621,2018-06-10 16:06:06.690788,,2018-10-22 08:50:25.125,,,,
